family,global_index,case_key,slice_index,risk_score,source_dice,tent1_dice,delta_dice,state,harmful,beneficial,source_tp,source_fp,source_fn,tent_tp,tent_fp,tent_fn
UNet,205,Case04,33,0.3603439154688227,0.0,0.0,0.0,NEUTRAL,0,0,0,182,0,0,1435,0
UNet,206,Case04,34,0.6770095688676979,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,3294,0
UNet,207,Case04,35,0.6860380526605482,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,3581,0
UNet,208,Case04,36,0.6399694461205853,0.0,0.0,0.0,NEUTRAL,0,0,0,325,0,0,4851,0
UNet,209,Case04,37,0.853411870026049,0.0,0.0,0.0,NEUTRAL,0,0,0,739,0,0,5063,0
UNet,210,Case04,38,0.8637113982706813,0.0,0.0,0.0,NEUTRAL,0,0,0,1772,0,0,7346,0
UNet,211,Case04,39,0.9117891388995542,0.0,0.0,0.0,NEUTRAL,0,0,0,2285,0,0,2987,0
UNet,212,Case04,40,0.8733471326773604,0.0,0.0,0.0,NEUTRAL,0,0,0,1367,0,0,1928,0
UNet,213,Case04,41,0.8205004494311751,0.0,0.0,0.0,NEUTRAL,0,0,0,1880,0,0,1634,0
UNet,214,Case04,42,0.2689206598547443,0.0,0.0,0.0,NEUTRAL,0,0,0,2,0,0,8094,0
UNet,215,Case04,43,0.7114680852705819,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,1755,0
UNet,216,Case04,44,0.7254498290757667,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,1527,0
UNet,217,Case04,45,0.686308142718136,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,1434,0
UNet,218,Case05,0,0.8044078897259603,0.0,0.0,0.0,NEUTRAL,0,0,0,1371,0,0,3175,0
UNet,219,Case05,1,0.925261824263062,0.0,0.0,0.0,NEUTRAL,0,0,0,3721,0,0,3789,0
UNet,220,Case05,2,0.9509842868100736,0.0,0.0,0.0,NEUTRAL,0,0,0,3022,0,0,3189,0
UNet,221,Case05,3,0.9296671063514274,0.0,0.0,0.0,NEUTRAL,0,0,0,2001,0,0,4263,0
UNet,222,Case05,4,0.882467960900705,0.0,0.0,0.0,NEUTRAL,0,0,0,2183,0,0,4048,0
UNet,223,Case05,5,0.6722036190138053,0.0,0.0,0.0,NEUTRAL,0,0,0,833,0,0,3511,0
UNet,224,Case05,6,0.7653545673535362,0.0,0.0,0.0,NEUTRAL,0,0,0,771,0,0,3492,0
UNet,225,Case05,7,0.1780963576380026,0.0,0.0,0.0,NEUTRAL,0,0,0,87,262,0,2987,262
UNet,226,Case05,8,0.093050346845879,0.05690376569037657,0.0,-0.05690376569037657,HARM,1,0,34,0,1127,0,3100,1161
UNet,227,Case05,9,0.438558560944832,0.35147486497714997,0.12566795651372767,-0.2258069084634223,HARM,1,0,423,138,1423,341,3240,1505
UNet,228,Case05,10,0.3041272134404056,0.3609129814550642,0.2753788496007821,-0.08553413185428205,HARM,1,0,506,310,1482,845,3304,1143
UNet,229,Case05,11,0.3048508760599802,0.30115830115830117,0.023547284466388152,-0.277611016691913,HARM,1,0,468,259,1913,62,2823,2319
UNet,230,Case05,12,0.7057825888702687,0.6470302637967309,0.508835904628331,-0.13819435916839995,HARM,1,0,1999,1324,857,1814,2460,1042
UNet,231,Case05,13,0.700016368423134,0.5418253447143795,0.3695479777954005,-0.172277366918979,HARM,1,0,2063,2360,1129,1631,4004,1561
UNet,232,Case05,14,0.8591491701747064,0.717794365518902,0.6202207111804704,-0.09757365433843157,HARM,1,0,2981,1619,725,2782,2483,924
UNet,233,Case05,15,0.8882920422805456,0.6439393939393939,0.4533508541392904,-0.19058853980010354,HARM,1,0,3485,2286,1568,2415,3186,2638
UNet,234,Case05,16,0.9687053658991684,0.7823293172690763,0.45005124970432864,-0.33227806756474765,HARM,1,0,4383,1140,1299,2854,4147,2828
UNet,235,Case05,17,0.9569635604064216,0.7816796068096018,0.5275443510737629,-0.25413525573583895,HARM,1,0,5487,1714,1351,3955,4201,2883
UNet,236,Case05,18,0.6518669249917469,0.8249167221852098,0.6278781038374718,-0.19703861834773806,HARM,1,0,6191,872,1756,5563,4210,2384
UNet,237,Case05,19,0.3775657804537648,0.8551336146272855,0.6776094739741119,-0.17752414065317368,HARM,1,0,6992,523,1846,6151,3166,2687
UNet,238,Case05,20,0.5573324476808659,0.8505003849114704,0.6168096367950356,-0.23369074811643475,HARM,1,0,8286,1246,1667,6759,5204,3194
UNet,239,Case05,21,0.3420316629063118,0.8868747244133065,0.71140355121196,-0.17547117320134653,HARM,1,0,9051,510,1799,7352,2467,3498
UNet,240,Case05,22,0.4390278814678731,0.8302677975793386,0.6824255873414058,-0.14784221023793276,HARM,1,0,8712,1017,2545,7073,2399,4184
UNet,241,Case05,23,0.5221350907767396,0.7986761758262247,0.6474164133738601,-0.1512597624523646,HARM,1,0,8567,1791,2528,7029,3590,4066
UNet,242,Case05,24,0.33055375884338,0.7811461175886877,0.5889832474824818,-0.19216287010620592,HARM,1,0,7872,557,3854,6346,3477,5380
UNet,243,Case05,25,0.5781470366339083,0.6610720086626962,0.4835820895522388,-0.17748991911045742,HARM,1,0,6105,1196,5064,4536,3055,6633
UNet,244,Case05,26,0.4581620439518084,0.6516589074194119,0.36324992754323254,-0.28840897987617936,HARM,1,0,5529,396,5515,3760,5898,7284
UNet,245,Case05,27,0.6653911164317302,0.6602766318854647,0.20772998296422487,-0.45254664892123986,HARM,1,0,5442,222,5378,1951,6013,8869
UNet,246,Case05,28,0.9948777096912976,0.6213955319358331,0.19416137448924334,-0.42723415744658977,HARM,1,0,6314,3835,3859,1972,8168,8201
UNet,247,Case05,29,0.9469281053541,0.6679900744416873,0.27933080335667326,-0.3886592710850141,HARM,1,0,6057,3395,2626,2613,7413,6070
UNet,248,Case05,30,0.9308956218391344,0.7717731129968736,0.0,-0.7717731129968736,HARM,1,0,3456,1894,150,0,5794,3606
UNet,249,Case05,31,0.9479244584786564,0.6916214797970964,0.0,-0.6916214797970964,HARM,1,0,1977,991,772,0,6040,2749
UNet,250,Case05,32,0.9736393615993456,0.0,0.0,0.0,NEUTRAL,0,0,0,3850,1351,0,5514,1351
UNet,251,Case05,33,0.9926878348715776,0.0,0.0,0.0,NEUTRAL,0,0,0,8995,0,0,5188,0
UNet,252,Case05,34,0.998179345642926,0.0,0.0,0.0,NEUTRAL,0,0,0,15159,0,0,5718,0
UNet,253,Case05,35,0.9998675116384308,0.0,0.0,0.0,NEUTRAL,0,0,0,17528,0,0,7377,0
UNet,254,Case05,36,0.9967774875057592,0.0,0.0,0.0,NEUTRAL,0,0,0,17026,0,0,8224,0
UNet,255,Case05,37,0.9996777087359776,0.0,0.0,0.0,NEUTRAL,0,0,0,18731,0,0,10351,0
UNet,256,Case05,38,0.9895987032911095,0.0,0.0,0.0,NEUTRAL,0,0,0,14879,0,0,7505,0
UNet,257,Case05,39,0.9749663789004236,0.0,0.0,0.0,NEUTRAL,0,0,0,16294,0,0,8541,0
UNet,258,Case05,40,0.9898810344388084,0.0,0.0,0.0,NEUTRAL,0,0,0,15823,0,0,9547,0
UNet,259,Case05,41,0.97081833388659,0.0,0.0,0.0,NEUTRAL,0,0,0,15672,0,0,8176,0
UNet,260,Case06,0,0.9726911981508796,0.0,0.0,0.0,NEUTRAL,0,0,0,13865,0,0,2084,0
UNet,261,Case06,1,0.9724331042182108,0.0,0.0,0.0,NEUTRAL,0,0,0,12652,0,0,2267,0
UNet,262,Case06,2,0.8684667749684495,0.0,0.0,0.0,NEUTRAL,0,0,0,9050,0,0,1621,0
UNet,263,Case06,3,0.7937034001733193,0.0,0.0,0.0,NEUTRAL,0,0,0,7416,0,0,679,0
UNet,264,Case06,4,0.770509491631505,0.0,0.0,0.0,NEUTRAL,0,0,0,1263,0,0,1697,0
UNet,265,Case06,5,0.4132924647275035,0.0,0.0,0.0,NEUTRAL,0,0,0,472,0,0,840,0
UNet,266,Case06,6,0.6635791151192098,0.0,0.0,0.0,NEUTRAL,0,0,0,1466,0,0,1465,0
UNet,267,Case06,7,0.6871223521233227,0.3977246871444824,0.0,-0.3977246871444824,HARM,1,0,874,808,1839,0,655,2713
UNet,268,Case06,8,0.8712320821749584,0.39480733566865855,0.0,-0.39480733566865855,HARM,1,0,958,715,2222,0,818,3180
UNet,269,Case06,9,0.9808824798037652,0.4012307692307692,0.0,-0.4012307692307692,HARM,1,0,1304,1311,2581,0,687,3885
UNet,270,Case06,10,0.9115201332473208,0.6195767195767196,0.0,-0.6195767195767196,HARM,1,0,2342,892,1984,0,1060,4326
UNet,271,Case06,11,0.9811501036467344,0.7278218195545488,0.0,-0.7278218195545488,HARM,1,0,4820,2881,724,0,1254,5544
UNet,272,Case06,12,0.9889972252394784,0.8076265281560778,0.0,-0.8076265281560778,HARM,1,0,6375,2044,993,0,685,7368
UNet,273,Case06,13,0.9981822024690518,0.7300152179751142,0.0,-0.7300152179751142,HARM,1,0,8155,4883,1149,0,955,9304
UNet,274,Case06,14,0.9933190055295416,0.8084753891092994,0.0,-0.8084753891092994,HARM,1,0,9272,3014,1379,0,400,10651
UNet,275,Case06,15,0.9983353280637044,0.739759371305376,0.0,-0.739759371305376,HARM,1,0,10637,5670,1814,0,637,12451
UNet,276,Case06,16,0.9989556054444756,0.7742187754570041,0.0,-0.7742187754570041,HARM,1,0,11880,6230,699,0,1207,12579
UNet,277,Case06,17,0.9984530522824514,0.7670464932057766,0.0,-0.7670464932057766,HARM,1,0,12588,6243,1403,0,1106,13991
UNet,278,Case06,18,0.999333187447789,0.7966116345405826,0.003468484631024997,-0.7931431499095576,HARM,1,0,13824,5342,1717,29,1152,15512
UNet,279,Case06,19,0.9944454889378463,0.8618381703739568,0.09947553455132269,-0.7623626358226341,HARM,1,0,15130,3700,1151,863,207,15418
UNet,280,Case06,20,0.9333997571822172,0.8974672593299723,0.3163145539906103,-0.5811527053393619,HARM,1,0,15042,1837,1600,3234,572,13408
UNet,281,Case06,21,0.9562711780327932,0.8475699994080388,0.2670949122562026,-0.5804750871518363,HARM,1,0,14318,1685,3465,2869,831,14914
UNet,282,Case06,22,0.9790352041231188,0.8624495577113231,0.49158674070334846,-0.3708628170079747,HARM,1,0,16136,4043,1104,5843,689,11397
UNet,283,Case06,23,0.9781049273248628,0.791813898704358,0.4799568428915263,-0.31185705581283174,HARM,1,0,13445,3485,3585,5783,1285,11247
UNet,284,Case06,24,0.9720951480296328,0.7307847833525148,0.03848324695982349,-0.6923015363926913,HARM,1,0,11747,3444,5211,375,2156,16583
UNet,285,Case06,25,0.8624622190133953,0.8380826308088901,0.03191858448016653,-0.8061640463287236,HARM,1,0,12029,657,3991,276,998,15744
UNet,286,Case06,26,0.8886519263395009,0.768477014489732,0.13638376383763837,-0.6320932506520937,HARM,1,0,11058,1697,4966,1386,2915,14638
UNet,287,Case06,27,0.9427681993267556,0.8267210395355267,0.3054135808907896,-0.521307458644737,HARM,1,0,11961,1456,3558,2928,727,12591
UNet,288,Case06,28,0.9624723988951622,0.8955977687320971,0.6532915360501568,-0.2423062326819403,HARM,1,0,11881,1135,1635,6773,446,6743
UNet,289,Case06,29,0.7919901077502313,0.8708119679394634,0.5823785594639866,-0.2884334084754767,HARM,1,0,8746,1049,1546,4346,287,5946
UNet,290,Case06,30,0.8080649534441309,0.8866989461691825,0.29831611174894757,-0.588382834420235,HARM,1,0,7783,1570,419,1559,691,6643
UNet,291,Case06,31,0.9679313394772436,0.7944908499649301,0.1130864857639353,-0.6814043642009948,HARM,1,0,6230,2602,621,423,207,6428
UNet,292,Case06,32,0.984721143182869,0.7227984281388907,0.33509350935093507,-0.38770491878795565,HARM,1,0,5610,2404,1899,1523,58,5986
UNet,293,Case06,33,0.7052999189325276,0.5455102666258045,0.0,-0.5455102666258045,HARM,1,0,1780,308,2658,0,752,4438
UNet,294,Case06,34,0.9422045112174542,0.0,0.0,0.0,NEUTRAL,0,0,0,2842,3418,0,2445,3418
UNet,295,Case06,35,0.9611453975559106,0.35544265688211496,0.0,-0.35544265688211496,HARM,1,0,1889,6851,0,0,2521,1889
UNet,296,Case06,36,0.8800870959622377,0.0,0.0,0.0,NEUTRAL,0,0,0,9875,0,0,1666,0
UNet,297,Case06,37,0.9171007559367648,0.0,0.0,0.0,NEUTRAL,0,0,0,5792,0,0,1838,0
UNet,298,Case06,38,0.949729192582018,0.0,0.0,0.0,NEUTRAL,0,0,0,5430,0,0,1956,0
UNet,299,Case07,0,0.2785589727073332,0.0,0.0,0.0,NEUTRAL,0,0,0,3035,0,0,12046,0
UNet,300,Case07,1,0.4019328777098345,0.0,0.0,0.0,NEUTRAL,0,0,0,3665,0,0,11824,0
UNet,301,Case07,2,0.4521733225128485,0.0,0.0,0.0,NEUTRAL,0,0,0,3295,0,0,9268,0
UNet,302,Case07,3,0.3633932487514089,0.0,0.0,0.0,NEUTRAL,0,0,0,2899,0,0,9066,0
UNet,303,Case07,4,0.3956743166749006,0.0,0.0,0.0,NEUTRAL,0,0,0,2249,0,0,7958,0
UNet,304,Case07,5,0.0762109991988978,0.0,0.0,0.0,NEUTRAL,0,0,0,52,993,0,7113,993
UNet,305,Case07,6,0.4505707771373333,0.023391812865497075,0.0,-0.023391812865497075,HARM,1,0,30,664,1841,0,7768,1871
UNet,306,Case07,7,0.5169318067579084,0.3116952789699571,0.0,-0.3116952789699571,HARM,1,0,581,1000,1566,0,7674,2147
UNet,307,Case07,8,0.7424940226137656,0.7109909336726579,0.2235407032545153,-0.48745023041814256,HARM,1,0,2235,742,1075,1281,6870,2029
UNet,308,Case07,9,0.9196420879973484,0.7733559815578743,0.3619755380089797,-0.41138044354889464,HARM,1,0,3187,991,877,2338,6516,1726
UNet,309,Case07,10,0.7054915018586675,0.7302796431793124,0.36886549993880796,-0.3614141432405044,HARM,1,0,3643,1939,752,3014,8933,1381
UNet,310,Case07,11,0.619670602774078,0.8200406032482599,0.5930266627600351,-0.22701394048822476,HARM,1,0,5655,1769,713,5060,5637,1308
UNet,311,Case07,12,0.6683033505441995,0.8321033210332104,0.550518907312418,-0.28158441372079235,HARM,1,0,6314,1860,688,4615,5149,2387
UNet,312,Case07,13,0.7209285131002457,0.8905382728798245,0.5175575933795572,-0.37298067950026725,HARM,1,0,6899,1011,685,4628,5672,2956
UNet,313,Case07,14,0.7206586392475993,0.9386646453161519,0.5893155258764607,-0.34934911943969116,HARM,1,0,7430,449,522,4589,3033,3363
UNet,314,Case07,15,0.7731532031382257,0.891995517017637,0.6710708443437775,-0.2209246726738595,HARM,1,0,7561,1276,555,5333,2445,2783
UNet,315,Case07,16,0.99396605137437,0.724516001580403,0.40792399434000404,-0.31659200724039893,HARM,1,0,7335,4836,742,3027,3737,5050
UNet,316,Case07,17,0.988479737109168,0.6689079527011361,0.1708082329317269,-0.49809971976940925,HARM,1,0,5770,3451,2261,1361,6544,6670
UNet,317,Case07,18,0.8487788916330062,0.4747780086907236,0.041768243133430846,-0.43300976555729276,HARM,1,0,2513,1544,4016,257,5520,6272
UNet,318,Case07,19,0.9907484969584572,0.1883812746756909,0.0,-0.1883812746756909,HARM,1,0,1336,6237,5275,0,7166,6611
UNet,319,Case07,20,0.2429758505082515,0.008622875982754248,0.0,-0.008622875982754248,NEUTRAL,0,0,17,1255,2654,0,5797,2671
UNet,320,Case07,21,0.5248357288644673,0.0,0.0,0.0,NEUTRAL,0,0,0,834,0,0,4033,0
UNet,321,Case07,22,0.9722258825836698,0.0,0.0,0.0,NEUTRAL,0,0,0,3678,0,0,7276,0
UNet,322,Case07,23,0.6495085848254538,0.0,0.0,0.0,NEUTRAL,0,0,0,977,0,0,6577,0
UNet,323,Case07,24,0.5997058163627126,1.0,0.0,-1.0,HARM,1,0,0,0,0,0,5125,0
UNet,324,Case07,25,0.1913539833130537,0.0,0.0,0.0,NEUTRAL,0,0,0,1179,0,0,4983,0
UNet,325,Case07,26,0.0503417401664784,0.0,0.0,0.0,NEUTRAL,0,0,0,1,0,0,4707,0
UNet,326,Case07,27,0.123686424026834,0.0,0.0,0.0,NEUTRAL,0,0,0,658,0,0,5793,0
UNet,327,Case07,28,0.2572419939811328,0.0,0.0,0.0,NEUTRAL,0,0,0,1223,0,0,5546,0
UNet,328,Case07,29,0.9293173744659208,0.0,0.0,0.0,NEUTRAL,0,0,0,8283,0,0,4661,0
UNet,329,Case07,30,0.8395700372483612,0.0,0.0,0.0,NEUTRAL,0,0,0,8545,0,0,3907,0
UNet,330,Case07,31,0.9284814655182198,0.0,0.0,0.0,NEUTRAL,0,0,0,11266,0,0,4370,0
UNet,331,Case07,32,0.717607884934651,0.0,0.0,0.0,NEUTRAL,0,0,0,7114,0,0,6231,0
UNet,332,Case07,33,0.9025964276997108,0.0,0.0,0.0,NEUTRAL,0,0,0,5789,0,0,5580,0
UNet,333,Case08,0,0.9989061335546412,0.0,0.0,0.0,NEUTRAL,0,0,0,5871,0,0,2902,0
UNet,334,Case08,1,0.9504514860061364,0.0,0.0,0.0,NEUTRAL,0,0,0,6336,0,0,2538,0
UNet,335,Case08,2,0.7241471330737,0.0,0.0,0.0,NEUTRAL,0,0,0,3579,0,0,518,0
UNet,336,Case08,3,0.672164724935826,0.0,0.0,0.0,NEUTRAL,0,0,0,3993,0,0,316,0
UNet,337,Case08,4,0.439195863481141,0.0,0.0,0.0,NEUTRAL,0,0,0,3949,0,0,2493,0
UNet,338,Case08,5,0.4141620917835097,0.0,0.0,0.0,NEUTRAL,0,0,0,4416,0,0,2393,0
UNet,339,Case08,6,0.7744163115243691,0.03159441587068332,0.0,-0.03159441587068332,HARM,1,0,86,4575,697,0,645,783
UNet,340,Case08,7,0.7221106679370659,0.13518197573656845,0.015775298191612157,-0.11940667754495629,HARM,1,0,468,5570,418,41,4271,845
UNet,341,Case08,8,0.783851882125664,0.3657415916191876,0.34807747904018504,-0.017664112579002578,NEUTRAL,0,0,995,2590,861,602,1001,1254
UNet,342,Case08,9,0.7413211915025332,0.3593204561321853,0.3680601636806016,0.008739707548416353,NEUTRAL,0,0,1544,4381,1125,832,1020,1837
UNet,343,Case08,10,0.8920747286572289,0.5030652722683014,0.740608228980322,0.23754295671202053,BENEFIT,0,1,2790,5032,480,2484,954,786
UNet,344,Case08,11,0.9766653014711116,0.46379440665154953,0.45595562658644356,-0.007838780065105966,NEUTRAL,0,0,3068,6328,766,2425,4378,1409
UNet,345,Case08,12,0.8712258967845313,0.693654098234251,0.7925331269948738,0.09887902876062282,BENEFIT,0,1,4498,3330,643,4097,1101,1044
UNet,346,Case08,13,0.7454722936471169,0.7351200263071358,0.507501630789302,-0.2276183955178338,HARM,1,0,4471,2504,718,2334,1675,2855
UNet,347,Case08,14,0.9801193676542512,0.8753129694541812,0.47320320433261875,-0.4021097651215625,HARM,1,0,5244,1099,395,2097,1127,3542
UNet,348,Case08,15,0.7714865962665136,0.8594053005817712,0.5073938122705821,-0.3520114883111891,HARM,1,0,5318,1153,587,2419,1211,3486
UNet,349,Case08,16,0.7149276663779864,0.8903846153846153,0.607663782447466,-0.28272083293714934,HARM,1,0,5093,37,1217,3687,2138,2623
UNet,350,Case08,17,0.6913778338529204,0.9178681052925309,0.583293403609647,-0.33457470168288395,HARM,1,0,4934,5,878,3652,3058,2160
UNet,351,Case08,18,0.6482327547083648,0.8615769190709301,0.3008052147239264,-0.5607717043470037,HARM,1,0,4136,96,1233,1569,3494,3800
UNet,352,Case08,19,0.9449227538424666,0.5709014232999473,0.40831576930446445,-0.16258565399548286,HARM,1,0,4332,6040,472,2131,3503,2673
UNet,353,Case08,20,0.9923885844720406,0.30208468211834777,0.05557729941291585,-0.24650738270543193,HARM,1,0,2333,8135,2645,284,4958,4694
UNet,354,Case08,21,0.9917872938848769,0.2149792813408374,0.0,-0.2149792813408374,HARM,1,0,1738,10268,2425,0,4380,4163
UNet,355,Case08,22,0.8883613481884982,0.0,0.0,0.0,NEUTRAL,0,0,0,14197,0,0,2206,0
UNet,356,Case08,23,0.8747313174167998,0.0,0.0,0.0,NEUTRAL,0,0,0,12382,0,0,3633,0
UNet,357,Case08,24,0.9163215244302868,0.0,0.0,0.0,NEUTRAL,0,0,0,12517,0,0,4873,0
UNet,358,Case08,25,0.9863513317475298,0.0,0.0,0.0,NEUTRAL,0,0,0,13093,0,0,5349,0
UNet,359,Case08,26,0.9507287041589956,0.0,0.0,0.0,NEUTRAL,0,0,0,9400,0,0,1547,0
UNet,360,Case08,27,0.8659052157580043,0.0,0.0,0.0,NEUTRAL,0,0,0,5673,0,0,1068,0
UNet,361,Case08,28,0.9205766289023803,0.0,0.0,0.0,NEUTRAL,0,0,0,3422,0,0,446,0
UNet,362,Case08,29,0.7824908182087057,0.0,0.0,0.0,NEUTRAL,0,0,0,3606,0,0,858,0
UNet,363,Case08,30,0.9924575696453324,0.0,0.0,0.0,NEUTRAL,0,0,0,8670,0,0,696,0
UNet,364,Case08,31,0.9599378409250964,0.0,0.0,0.0,NEUTRAL,0,0,0,4553,0,0,87,0
UNet,365,Case08,32,0.9960055870174962,0.0,0.0,0.0,NEUTRAL,0,0,0,5636,0,0,382,0
UNet,366,Case08,33,0.999599390513919,0.0,0.0,0.0,NEUTRAL,0,0,0,11313,0,0,606,0
UNet,367,Case08,34,0.9939443798461411,0.0,0.0,0.0,NEUTRAL,0,0,0,10122,0,0,1301,0
UNet,368,Case08,35,0.8371886259847875,0.0,0.0,0.0,NEUTRAL,0,0,0,8806,0,0,789,0
UNet,369,Case08,36,0.9986472169722748,0.0,0.0,0.0,NEUTRAL,0,0,0,15583,0,0,2403,0
UNet,370,Case08,37,0.9712164664928548,0.0,0.0,0.0,NEUTRAL,0,0,0,10175,0,0,2644,0
UNet,371,Case08,38,0.966492117784042,0.0,0.0,0.0,NEUTRAL,0,0,0,12072,0,0,3499,0
UNet,372,Case08,39,0.9331230867754328,0.0,0.0,0.0,NEUTRAL,0,0,0,8802,0,0,1414,0
UNet,373,Case09,0,0.5048652895614516,0.0,0.0,0.0,NEUTRAL,0,0,0,2575,0,0,1222,0
UNet,374,Case09,1,0.5748581484064635,0.0,0.0,0.0,NEUTRAL,0,0,0,1640,0,0,567,0
UNet,375,Case09,2,0.7045905844277215,0.0,0.0,0.0,NEUTRAL,0,0,0,2788,0,0,1316,0
UNet,376,Case09,3,0.7624199483074372,0.0,0.0,0.0,NEUTRAL,0,0,0,3357,0,0,1265,0
UNet,377,Case09,4,0.807356510014819,0.0,0.0,0.0,NEUTRAL,0,0,0,2916,0,0,2241,0
UNet,378,Case09,5,0.6547582885060205,0.0,0.0,0.0,NEUTRAL,0,0,0,3794,0,0,1947,0
UNet,379,Case09,6,0.3218276360582976,0.0,0.0,0.0,NEUTRAL,0,0,0,3394,0,0,2467,0
UNet,380,Case09,7,0.6988519269301897,0.0,0.0,0.0,NEUTRAL,0,0,0,3301,0,0,3203,0
UNet,381,Case09,8,0.5582496875174304,0.0,0.0,0.0,NEUTRAL,0,0,0,3169,2946,0,1529,2946
UNet,382,Case09,9,0.6946043399201052,0.1035844915874177,0.0,-0.1035844915874177,HARM,1,0,354,3103,3024,0,431,3378
UNet,383,Case09,10,0.7562424182964448,0.3190468822528238,0.0,-0.3190468822528238,HARM,1,0,1031,1731,2670,0,1705,3701
UNet,384,Case09,11,0.8078679930495002,0.7015043547110056,0.0,-0.7015043547110056,HARM,1,0,2215,457,1428,0,2533,3643
UNet,385,Case09,12,0.7388895816314951,0.7874754197549538,0.2374948039351531,-0.5499806158198007,HARM,1,0,2603,170,1235,857,2522,2981
UNet,386,Case09,13,0.8994737780355573,0.6594797745030165,0.027233821812994424,-0.6322459526900222,HARM,1,0,3334,2705,738,105,3534,3967
UNet,387,Case09,14,0.8219287835189885,0.6596959845356296,0.2820216454765157,-0.3776743390591139,HARM,1,0,3754,2962,911,1342,3510,3323
UNet,388,Case09,15,0.8922185990536102,0.6966259870782484,0.0,-0.6966259870782484,HARM,1,0,4852,3034,1192,0,3543,6044
UNet,389,Case09,16,0.9372343237307328,0.742700344754802,0.0046213633021741415,-0.7380789814526278,HARM,1,0,5278,2219,1438,22,2783,6694
UNet,390,Case09,17,0.9569786839427742,0.7542654299782434,0.2923516246044609,-0.4619138053737825,HARM,1,0,6587,3459,833,1894,3643,5526
UNet,391,Case09,18,0.9200775798655736,0.7282446012401111,0.34458467860287645,-0.3836599226372347,HARM,1,0,6812,4047,1037,2348,3431,5501
UNet,392,Case09,19,0.9174813222665928,0.7341562179831195,0.40598843143926505,-0.3281677865438544,HARM,1,0,7524,4364,1085,2983,3103,5626
UNet,393,Case09,20,0.9121896178667804,0.7459669766559119,0.39694100509832486,-0.3490259715575871,HARM,1,0,7861,4297,1057,2725,2087,6193
UNet,394,Case09,21,0.943103981938397,0.7526117666962737,0.2672508214676889,-0.4853609452285848,HARM,1,0,8897,4703,1146,1830,1822,8213
UNet,395,Case09,22,0.9542053954913946,0.8647411231795821,0.7738538893818397,-0.09088723379774233,HARM,1,0,8877,1303,1474,6541,13,3810
UNet,396,Case09,23,0.9047594324044314,0.795317391896184,0.6966357308584686,-0.09868166103771536,HARM,1,0,8764,2465,2046,6005,425,4805
UNet,397,Case09,24,0.6420555680197921,0.8781401498457471,0.6450328488950826,-0.23310730095066445,HARM,1,0,7970,113,2099,4860,140,5209
UNet,398,Case09,25,0.90812487926822,0.7333296624635207,0.2000978815633084,-0.5332317809002123,HARM,1,0,6659,2339,2504,1431,3709,7732
UNet,399,Case09,26,0.9270861239438618,0.5965032567706547,0.024868123587038434,-0.5716351331836164,HARM,1,0,5220,2940,4122,165,3763,9177
UNet,400,Case09,27,0.9494833355808074,0.6513507764305467,0.09695786562550837,-0.5543929108050384,HARM,1,0,6124,4206,2350,596,3224,7878
UNet,401,Case09,28,0.8220232599442899,0.7092080648513822,0.0,-0.7092080648513822,HARM,1,0,5118,1964,2233,0,2791,7351
UNet,402,Case09,29,0.9831134075755698,0.7160493827160493,0.08772542175683537,-0.628323960959214,HARM,1,0,4930,3081,829,377,2459,5382
UNet,403,Case09,30,0.9556279300400548,0.7438515493207849,0.3396950875211745,-0.4041564617996104,HARM,1,0,4189,2623,262,1504,2900,2947
UNet,404,Case09,31,0.94674292390798,0.7058686809994189,0.20426512968299712,-0.5016035513164218,HARM,1,0,3037,2072,459,886,4293,2610
UNet,405,Case09,32,0.949027070549503,0.5102541239411502,0.0,-0.5102541239411502,HARM,1,0,2289,3971,423,0,4243,2712
UNet,406,Case09,33,0.8391733709145623,0.6095188009466211,0.39309594153319855,-0.2164228594134226,HARM,1,0,1159,817,668,1264,3340,563
UNet,407,Case09,34,0.5239348076172446,0.0,0.0,0.0,NEUTRAL,0,0,0,1037,0,0,3194,0
UNet,408,Case09,35,0.5462060780098951,0.0,0.0,0.0,NEUTRAL,0,0,0,719,0,0,2654,0
UNet,409,Case09,36,0.9160458081344932,0.0,0.0,0.0,NEUTRAL,0,0,0,1711,0,0,1888,0
UNet,410,Case09,37,0.983929766082038,0.0,0.0,0.0,NEUTRAL,0,0,0,2143,0,0,2707,0
UNet,411,Case09,38,0.7822413198306961,0.0,0.0,0.0,NEUTRAL,0,0,0,458,0,0,1749,0
UNet,412,Case09,39,0.9972267715683604,0.0,0.0,0.0,NEUTRAL,0,0,0,6021,0,0,608,0
UNet,413,Case09,40,0.9855381277308066,0.0,0.0,0.0,NEUTRAL,0,0,0,5526,0,0,879,0
UNet,414,Case09,41,0.9732739662072656,0.0,0.0,0.0,NEUTRAL,0,0,0,3746,0,0,335,0
UNet,415,Case09,42,0.987485315040986,0.0,0.0,0.0,NEUTRAL,0,0,0,5376,0,0,588,0
UNet,416,Case09,43,0.9742277086365746,0.0,0.0,0.0,NEUTRAL,0,0,0,5213,0,0,490,0
UNet,417,Case09,44,0.964724064643106,0.0,0.0,0.0,NEUTRAL,0,0,0,4837,0,0,365,0
